ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues	FINAL_CATEGORY
1051641000033117	36027711000001105	Pentazocine 60mg/2ml solution for injection ampoules	Pentazocine 60mg/2ml solution for injection ampoules	Pentazocine lactate	30.000mg/1.000ml	Solution for injection	Intramuscular/ Subcutaneous/ Intravenous	4070200	600	iv) Strong/very strong opioids
1053941000033111		Pentazocine Lactate  Injection  30 mg/ml							800	iv) Strong/very strong opioids
2924441000033112	36028111000001105	Pethidine 100mg/10ml solution for injection ampoules	Pethidine 100mg/10ml solution for injection ampoules	Pethidine hydrochloride	10.000mg/1.000ml	Solution for injection	Intramuscular/ Subcutaneous/ Intravenous	4070200	300	iv) Strong/very strong opioids
2924741000033117	36028211000001104	Pethidine 100mg/2ml solution for injection ampoules	Pethidine 100mg/2ml solution for injection ampoules	Pethidine hydrochloride	50.000mg/1.000ml	Solution for injection	Intramuscular/ Subcutaneous/ Intravenous	4070200	20000	iv) Strong/very strong opioids
13300641000033110	12303411000001102	Pethidine 50mg capsules	Pethidine 50mg capsules	Pethidine hydrochloride	50.000mg	Capsule	Oral	4070200	90	iv) Strong/very strong opioids
1065641000033110	39702511000001101	Pethidine 50mg tablets	Pethidine 50mg tablets	Pethidine hydrochloride	50.000mg	Tablet	Oral	4070200	300000	iv) Strong/very strong opioids
2924641000033114	36028311000001107	Pethidine 50mg/1ml solution for injection ampoules	Pethidine 50mg/1ml solution for injection ampoules	Pethidine hydrochloride	50.000mg/1.000ml	Solution for injection	Intramuscular/ Subcutaneous/ Intravenous	4070200	10000	iv) Strong/very strong opioids
2924541000033113	36028411000001100	Pethidine 50mg/5ml solution for injection ampoules	Pethidine 50mg/5ml solution for injection ampoules	Pethidine hydrochloride	10.000mg/1.000ml	Solution for injection	Intravenous/ Subcutaneous/ Intramuscular	4070200	200	iv) Strong/very strong opioids
1052441000033110		Pethidine Hydrochloride  Injection  100 mg							20000	iv) Strong/very strong opioids
1066841000033118		Pethidine Hydrochloride  Tablets  25 mg							300	iv) Strong/very strong opioids
1053841000033115		Pethidine  Injection  10 mg/ml							200	iv) Strong/very strong opioids
1052341000033116		Pethidine  Injection  50 mg/ml							20000	iv) Strong/very strong opioids
6527441000033112	19956611000001102	Prefibin 0.4mg sublingual tablets (Sandoz Ltd)	Prefibin 0.4mg sublingual tablets	Buprenorphine hydrochloride	400.000microgram	Sublingual tablet	Sublingual		1	iv) Strong/very strong opioids
6527141000033116	19956811000001103	Prefibin 2mg sublingual tablets (Sandoz Ltd)	Prefibin 2mg sublingual tablets	Buprenorphine hydrochloride	2.000mg	Sublingual tablet	Sublingual		70	iv) Strong/very strong opioids
6527241000033111	19957011000001107	Prefibin 8mg sublingual tablets (Sandoz Ltd)	Prefibin 8mg sublingual tablets	Buprenorphine hydrochloride	8.000mg	Sublingual tablet	Sublingual		10	iv) Strong/very strong opioids
11507941000033111	32576211000001102	Prenotrix 35micrograms/hour transdermal patches (Genesis Pharmaceuticals Ltd)	Prenotrix 35micrograms/hour transdermal patches	Buprenorphine	35.000microgram/1.000hour	Transdermal patch	Transdermal		5	iv) Strong/very strong opioids
11577141000033119	32643211000001102	Prenotrix 52.5micrograms/hour transdermal patches (Genesis Pharmaceuticals Ltd)	Prenotrix 52.5micrograms/hour transdermal patches	Buprenorphine	52.500microgram/1.000hour	Transdermal patch	Transdermal		30	iv) Strong/very strong opioids
11577241000033114	32643711000001109	Prenotrix 70micrograms/hour transdermal patches (Genesis Pharmaceuticals Ltd)	Prenotrix 70micrograms/hour transdermal patches	Buprenorphine	70.000microgram/1.000hour	Transdermal patch	Transdermal		20	iv) Strong/very strong opioids
13751541000033114	38746011000001101	Rebrikel 20micrograms/hour transdermal patches (Zentiva Pharma UK Ltd)	Rebrikel 20micrograms/hour transdermal patches	Buprenorphine	20.000microgram/1.000hour	Transdermal patch	Transdermal		9	iv) Strong/very strong opioids
9178441000033113	24406811000001106	Recivit 133microgram sublingual tablets (Grunenthal Ltd)	Recivit 133microgram sublingual tablets	Fentanyl citrate	133.000microgram	Sublingual tablet	Sublingual		4	iv) Strong/very strong opioids
9178541000033114	24407111000001101	Recivit 267microgram sublingual tablets (Grunenthal Ltd)	Recivit 267microgram sublingual tablets	Fentanyl citrate	267.000microgram	Sublingual tablet	Sublingual		10	iv) Strong/very strong opioids
9178641000033110	24406311000001102	Recivit 400microgram sublingual tablets (Grunenthal Ltd)	Recivit 400microgram sublingual tablets	Fentanyl citrate	400.000microgram	Sublingual tablet	Sublingual		8	iv) Strong/very strong opioids
9178741000033118	24407411000001106	Recivit 533microgram sublingual tablets (Grunenthal Ltd)	Recivit 533microgram sublingual tablets	Fentanyl citrate	533.000microgram	Sublingual tablet	Sublingual		3	iv) Strong/very strong opioids
11732441000033111	33039311000001108	Reletrans 20micrograms/hour transdermal patches (Sandoz Ltd)	Reletrans 20micrograms/hour transdermal patches	Buprenorphine	20.000microgram/1.000hour	Transdermal patch	Transdermal		20000	iv) Strong/very strong opioids
12194941000033112	34172511000001101	Relevtec 35micrograms/hour transdermal patches (Sandoz Ltd)	Relevtec 35micrograms/hour transdermal patches	Buprenorphine	35.000microgram/1.000hour	Transdermal patch	Transdermal		2000	iv) Strong/very strong opioids
12195041000033112	34172311000001107	Relevtec 52.5micrograms/hour transdermal patches (Sandoz Ltd)	Relevtec 52.5micrograms/hour transdermal patches	Buprenorphine	52.500microgram/1.000hour	Transdermal patch	Transdermal		1000	iv) Strong/very strong opioids
12195141000033111	34172111000001105	Relevtec 70micrograms/hour transdermal patches (Sandoz Ltd)	Relevtec 70micrograms/hour transdermal patches	Buprenorphine	70.000microgram/1.000hour	Transdermal patch	Transdermal		500	iv) Strong/very strong opioids
9177341000033118	24467111000001102	Reltebon 10mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 10mg modified-release tablets	Oxycodone hydrochloride	10.000mg	Modified-release tablet	Oral		20000	iv) Strong/very strong opioids
9809641000033116	27992811000001102	Reltebon 15mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 15mg modified-release tablets	Oxycodone hydrochloride	15.000mg	Modified-release tablet	Oral		4000	iv) Strong/very strong opioids
9177241000033111	24467411000001107	Reltebon 20mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 20mg modified-release tablets	Oxycodone hydrochloride	20.000mg	Modified-release tablet	Oral		20000	iv) Strong/very strong opioids
9809741000033113	27993011000001104	Reltebon 30mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 30mg modified-release tablets	Oxycodone hydrochloride	30.000mg	Modified-release tablet	Oral		7000	iv) Strong/very strong opioids
9177141000033116	24467711000001101	Reltebon 40mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 40mg modified-release tablets	Oxycodone hydrochloride	40.000mg	Modified-release tablet	Oral		10000	iv) Strong/very strong opioids
9177041000033115	24466911000001102	Reltebon 5mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 5mg modified-release tablets	Oxycodone hydrochloride	5.000mg	Modified-release tablet	Oral		9000	iv) Strong/very strong opioids
9809841000033115	27993311000001101	Reltebon 60mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 60mg modified-release tablets	Oxycodone hydrochloride	60.000mg	Modified-release tablet	Oral		5000	iv) Strong/very strong opioids
9176841000033112	24467911000001104	Reltebon 80mg modified-release tablets (Accord Healthcare Ltd)	Reltebon 80mg modified-release tablets	Oxycodone hydrochloride	80.000mg	Modified-release tablet	Oral		5000	iv) Strong/very strong opioids
1157541000033117	419911000001100	Remedeine Forte tablets (Crescent Pharma Ltd)	Remedeine Forte tablets	Dihydrocodeine tartrate/ Paracetamol	30.000mg + 500.000mg	Tablet	Oral		300000	iv) Strong/very strong opioids
12636541000033115	35542111000001108	Renocontin 10mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 10mg modified-release tablets	Oxycodone hydrochloride	10.000mg	Modified-release tablet	Oral		4000	iv) Strong/very strong opioids
12636741000033111	35542311000001105	Renocontin 15mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 15mg modified-release tablets	Oxycodone hydrochloride	15.000mg	Modified-release tablet	Oral		900	iv) Strong/very strong opioids
12636941000033114	35542511000001104	Renocontin 20mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 20mg modified-release tablets	Oxycodone hydrochloride	20.000mg	Modified-release tablet	Oral		4000	iv) Strong/very strong opioids
12637241000033119	35542711000001109	Renocontin 30mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 30mg modified-release tablets	Oxycodone hydrochloride	30.000mg	Modified-release tablet	Oral		1000	iv) Strong/very strong opioids
12637341000033112	35542911000001106	Renocontin 40mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 40mg modified-release tablets	Oxycodone hydrochloride	40.000mg	Modified-release tablet	Oral		3000	iv) Strong/very strong opioids
12636441000033116	35541911000001100	Renocontin 5mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 5mg modified-release tablets	Oxycodone hydrochloride	5.000mg	Modified-release tablet	Oral		2000	iv) Strong/very strong opioids
12637441000033118	35543311000001100	Renocontin 60mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)	Renocontin 60mg modified-release tablets	Oxycodone hydrochloride	60.000mg	Modified-release tablet	Oral		1000	iv) Strong/very strong opioids
11756441000033111	33481111000001108	Sevodyne 20micrograms/hour transdermal patches (Aspire Pharma Ltd)	Sevodyne 20micrograms/hour transdermal patches	Buprenorphine	20.000microgram/1.000hour	Transdermal patch	Transdermal		20000	iv) Strong/very strong opioids
1278541000033116	2898611000001107	Sevredol 10mg tablets (Napp Pharmaceuticals Ltd)	Sevredol 10mg tablets	Morphine sulfate	10.000mg	Tablet	Oral		300000	iv) Strong/very strong opioids
1752541000033114	3164111000001107	Sevredol 10mg/5ml oral solution (Napp Pharmaceuticals Ltd)	Sevredol 10mg/5ml oral solution	Morphine sulfate	2.000mg/1.000ml	Oral solution	Oral		3000	iv) Strong/very strong opioids
1278641000033115	3077311000001103	Sevredol 20mg tablets (Napp Pharmaceuticals Ltd)	Sevredol 20mg tablets	Morphine sulfate	20.000mg	Tablet	Oral		100000	iv) Strong/very strong opioids
1752041000033116	3451411000001107	Sevredol 20mg/ml concentrated oral solution (Napp Pharmaceuticals Ltd)	Sevredol 20mg/ml concentrated oral solution	Morphine sulfate	20.000mg/1.000ml	Oral solution	Oral		400	iv) Strong/very strong opioids
1276641000033119	3079311000001108	Sevredol 50mg tablets (Napp Pharmaceuticals Ltd)	Sevredol 50mg tablets	Morphine sulfate	50.000mg	Tablet	Oral		20000	iv) Strong/very strong opioids
9061641000033115	23658011000001109	Shortec 10mg capsules (Qdem Pharmaceuticals Ltd)	Shortec 10mg capsules	Oxycodone hydrochloride	10.000mg	Capsule	Oral		100000	iv) Strong/very strong opioids
12186741000033116	34025611000001102	Shortec 10mg/1ml solution for injection ampoules (Qdem Pharmaceuticals Ltd)	Shortec 10mg/1ml solution for injection ampoules	Oxycodone hydrochloride	10.000mg/1.000ml	Solution for injection	Subcutaneous/ Intravenous		500	iv) Strong/very strong opioids
12187141000033118	34027811000001108	Shortec 10mg/ml concentrate oral solution (Qdem Pharmaceuticals Ltd)	Shortec 10mg/ml concentrate oral solution	Oxycodone hydrochloride	10.000mg/1.000ml	Oral solution	Oral		1000	iv) Strong/very strong opioids
9061741000033112	23658211000001104	Shortec 20mg capsules (Qdem Pharmaceuticals Ltd)	Shortec 20mg capsules	Oxycodone hydrochloride	20.000mg	Capsule	Oral		60000	iv) Strong/very strong opioids
12186841000033114	34025811000001103	Shortec 20mg/2ml solution for injection ampoules (Qdem Pharmaceuticals Ltd)	Shortec 20mg/2ml solution for injection ampoules	Oxycodone hydrochloride	10.000mg/1.000ml	Solution for injection	Subcutaneous/ Intravenous		70	iv) Strong/very strong opioids
12186941000033118	34026211000001105	Shortec 50mg/1ml solution for injection ampoules (Qdem Pharmaceuticals Ltd)	Shortec 50mg/1ml solution for injection ampoules	Oxycodone hydrochloride	50.000mg/1.000ml	Solution for injection	Subcutaneous/ Intravenous		70	iv) Strong/very strong opioids
9061541000033116	23657811000001102	Shortec 5mg capsules (Qdem Pharmaceuticals Ltd)	Shortec 5mg capsules	Oxycodone hydrochloride	5.000mg	Capsule	Oral		200000	iv) Strong/very strong opioids
12187041000033117	34027611000001109	Shortec liquid 1mg/ml oral solution (Qdem Pharmaceuticals Ltd)	Shortec liquid 1mg/ml oral solution	Oxycodone hydrochloride	1.000mg/1.000ml	Oral solution	Oral		60000	iv) Strong/very strong opioids
1363841000033114	341211000001105	Solpadol 30mg/500mg caplets (Sanofi)	Solpadol 30mg/500mg caplets	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	Tablet	Oral		900000	iv) Strong/very strong opioids
1698041000033118	247311000001103	Solpadol 30mg/500mg capsules (Sanofi)	Solpadol 30mg/500mg capsules	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	Capsule	Oral		200000	iv) Strong/very strong opioids
1352541000033110	10411000001105	Solpadol 30mg/500mg effervescent tablets (Sanofi)	Solpadol 30mg/500mg effervescent tablets	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	 Effervescent tablet	Oral		1000000	iv) Strong/very strong opioids
2925241000033110	3982811000001106	Sublimaze 100micrograms/2ml solution for injection ampoules (Janssen-Cilag Ltd)	Sublimaze 100micrograms/2ml solution for injection ampoules	Fentanyl citrate	50.000microgram/1.000ml	Solution for injection	Intravenous/ Intramuscular		1	iv) Strong/very strong opioids
1391341000033118	4522311000001102	Sublimaze 500micrograms/10ml solution for injection ampoules (Piramal Critical Care Ltd)	Sublimaze 500micrograms/10ml solution for injection ampoules	Fentanyl citrate	50.000microgram/1.000ml	Solution for injection	Intravenous/ Intramuscular		4	iv) Strong/very strong opioids
11707941000033112	32902311000001106	Suboxone 16mg/4mg sublingual tablets (Indivior UK Ltd)	Suboxone 16mg/4mg sublingual tablets	Buprenorphine hydrochloride/ Naloxone hydrochloride dihydrate	16.000mg + 4.000mg	Sublingual tablet	Sublingual		10	iv) Strong/very strong opioids
13754441000033111	39163511000001100	Suboxone 2mg/500microgram sublingual films (Indivior UK Ltd)	Suboxone 2mg/500microgram sublingual films	Buprenorphine hydrochloride/ Naloxone hydrochloride dihydrate	2.000mg + 500.000microgram	Sublingual film	Sublingual/ Buccal		3	iv) Strong/very strong opioids
4010841000033112	11047511000001102	Suboxone 2mg/500microgram sublingual tablets (Indivior UK Ltd)	Suboxone 2mg/500microgram sublingual tablets	Buprenorphine hydrochloride/ Naloxone hydrochloride dihydrate	2.000mg + 500.000microgram	Sublingual tablet	Sublingual		20000	iv) Strong/very strong opioids
13754541000033112	39164011000001105	Suboxone 8mg/2mg sublingual films (Indivior UK Ltd)	Suboxone 8mg/2mg sublingual films	Buprenorphine hydrochloride/ Naloxone hydrochloride dihydrate	8.000mg + 2.000mg	Sublingual film	Sublingual/ Buccal		2	iv) Strong/very strong opioids
4010941000033116	11048311000001109	Suboxone 8mg/2mg sublingual tablets (Indivior UK Ltd)	Suboxone 8mg/2mg sublingual tablets	Buprenorphine hydrochloride/ Naloxone hydrochloride dihydrate	8.000mg + 2.000mg	Sublingual tablet	Sublingual		20000	iv) Strong/very strong opioids
1835541000033116	292611000001104	Subutex 0.4mg sublingual tablets (Indivior UK Ltd)	Subutex 0.4mg sublingual tablets	Buprenorphine hydrochloride	400.000microgram	Sublingual tablet	Sublingual		60000	iv) Strong/very strong opioids
1835641000033115	231411000001101	Subutex 2mg sublingual tablets (Indivior UK Ltd)	Subutex 2mg sublingual tablets	Buprenorphine hydrochloride	2.000mg	Sublingual tablet	Sublingual		200000	iv) Strong/very strong opioids
1835741000033112	749211000001105	Subutex 8mg sublingual tablets (Indivior UK Ltd)	Subutex 8mg sublingual tablets	Buprenorphine hydrochloride	8.000mg	Sublingual tablet	Sublingual		100000	iv) Strong/very strong opioids
6133241000033114	18671811000001106	Tapentadol 100mg modified-release tablets	Tapentadol 100mg modified-release tablets	Tapentadol hydrochloride	100.000mg	Modified-release tablet	Oral	4070200	80000	iv) Strong/very strong opioids
6133341000033116	18671911000001101	Tapentadol 150mg modified-release tablets	Tapentadol 150mg modified-release tablets	Tapentadol hydrochloride	150.000mg	Modified-release tablet	Oral	4070200	30000	iv) Strong/very strong opioids
6133441000033110	18672011000001108	Tapentadol 200mg modified-release tablets	Tapentadol 200mg modified-release tablets	Tapentadol hydrochloride	200.000mg	Modified-release tablet	Oral	4070200	30000	iv) Strong/very strong opioids
9160141000033113	24408811000001107	Tapentadol 20mg/ml oral solution sugar free	Tapentadol 20mg/ml oral solution sugar free	Tapentadol hydrochloride	20.000mg/1.000ml	Oral solution	Oral	4070200	2000	iv) Strong/very strong opioids
